291 1.926783 -3.712492 
292 1.923488 -3.699805 
293 1.927352 -3.714686 
294 1.926539 -3.711552 
295 1.924522 -3.703783 
296 1.926690 -3.712136 
297 1.926540 -3.711557 
298 1.927046 -3.713508 
299 1.927204 -3.714115 
300 1.928854 -3.720476 
301 1.926307 -3.710659 
302 1.927472 -3.715147 
303 1.926972 -3.713221 
304 1.928288 -3.718295 
305 1.930113 -3.725338 
306 1.928847 -3.720449 
307 1.928427 -3.718830 
308 1.926716 -3.712233 
309 1.928729 -3.719994 
310 1.928027 -3.717288 
311 1.925626 -3.708037 
312 1.927448 -3.715055 
313 1.927779 -3.716330 
314 1.930612 -3.727263 
315 1.928366 -3.718596 
316 1.929363 -3.722443 
317 1.931957 -3.732457 
318 1.933104 -3.736891 
319 1.931257 -3.729754 
320 1.927013 -3.713378 
321 1.929718 -3.723813 
322 1.932402 -3.734178 
323 1.932750 -3.735524 
324 1.933115 -3.736934 
325 1.933139 -3.737025 
326 1.930766 -3.727856 
327 1.927316 -3.714546 
328 1.933002 -3.736497 
329 1.929150 -3.721621 
330 1.927556 -3.715472 
331 1.928271 -3.718229 
332 1.927893 -3.716770 
333 1.926221 -3.710328 
334 1.926686 -3.712119 
335 1.928489 -3.719071 
336 1.927158 -3.713940 
337 1.929064 -3.721287 
338 1.924945 -3.705414 
339 1.927213 -3.714149 
340 1.924503 -3.703713 
341 1.925199 -3.706391 
342 1.924081 -3.702086 
343 1.923245 -3.698873 
344 1.923536 -3.699990 
345 1.930291 -3.726022 
346 1.928102 -3.717579 
347 1.925084 -3.705948 
348 1.924363 -3.703172 
349 1.928902 -3.720661 
350 1.928506 -3.719135 
351 1.929687 -3.723690 
352 1.928580 -3.719422 
353 1.932892 -3.736071 
354 1.930195 -3.725653 
355 1.929482 -3.722902 
356 1.928417 -3.718792 
357 1.928651 -3.719695 
358 1.930018 -3.724971 
359 1.932340 -3.733939 
360 1.932400 -3.734172 
361 1.930817 -3.728054 
362 1.932606 -3.734964 
363 1.934612 -3.742723 
364 1.934185 -3.741071 
365 1.936427 -3.749750 
366 1.933002 -3.736498 
367 1.934485 -3.742232 
368 1.937339 -3.753282 
369 1.937805 -3.755087 
370 1.939617 -3.762115 
371 1.939301 -3.760890 
372 1.942126 -3.771853 
373 1.942039 -3.771517 
374 1.940892 -3.767063 
375 1.942813 -3.774524 
376 1.942692 -3.774054 
377 1.941495 -3.769402 
378 1.943544 -3.777362 
379 1.945476 -3.784878 
380 1.950323 -3.803759 
381 1.954367 -3.819551 
382 1.958818 -3.836966 
383 1.964673 -3.859942 
384 1.968251 -3.874012 
385 1.971474 -3.886709 
386 1.976162 -3.905215 
387 1.979743 -3.919381 
388 1.983229 -3.933198 
389 1.986185 -3.944930 
390 1.987722 -3.951038 
391 1.989756 -3.959129 
392 1.990725 -3.962986 
393 1.992134 -3.968600 
394 1.992913 -3.971704 
395 1.992734 -3.970991 
396 1.993299 -3.973240 
397 1.993404 -3.973659 
398 1.993738 -3.974993 
399 1.994220 -3.976913 
400 1.994279 -3.977150 
401 1.994535 -3.978171 
402 1.994140 -3.976596 
403 1.994242 -3.976999 
404 1.994590 -3.978389 
405 1.995284 -3.981159 
406 1.995375 -3.981522 
407 1.995366 -3.981486 
408 1.995848 -3.983408 
409 1.996453 -3.985825 
410 1.996687 -3.986758 
411 1.996858 -3.987441 
412 1.996798 -3.987200 
413 1.997350 -3.989407 
414 1.997580 -3.990325 
415 1.997938 -3.991757 
416 1.998175 -3.992705 
417 1.998389 -3.993558 
418 1.998520 -3.994083 
419 1.998692 -3.994768 
420 1.998768 -3.995075 
421 1.998943 -3.995772 
422 1.999077 -3.996310 
423 1.999141 -3.996564 
424 1.999177 -3.996707 
425 1.999054 -3.996217 
426 1.999086 -3.996346 
427 1.998817 -3.995269 
428 1.998779 -3.995116 
429 1.998851 -3.995405 
430 1.998729 -3.994917 
431 1.998148 -3.992595 
432 1.997522 -3.990096 
433 1.997206 -3.988833 
434 1.996889 -3.987566 
435 1.996509 -3.986048 
436 1.996479 -3.985928 
437 1.995813 -3.983270 
438 1.994764 -3.979085 
439 1.994597 -3.978416 
440 1.993490 -3.974003 
441 1.992919 -3.971728 
442 1.993009 -3.972085 
443 1.993808 -3.975271 
444 1.993633 -3.974574 
445 1.994062 -3.976283 
446 1.993870 -3.975518 
447 1.993228 -3.972959 
448 1.992738 -3.971007 
449 1.992335 -3.969398 
450 1.992675 -3.970753 
451 1.992659 -3.970690 
452 1.993152 -3.972654 
453 1.994051 -3.976238 
454 1.994307 -3.977259 
455 1.994393 -3.977603 
456 1.994481 -3.977955 
457 1.994494 -3.978005 
458 1.994705 -3.978848 
459 1.994314 -3.977290 
460 1.993367 -3.973513 
461 1.993684 -3.974775 
462 1.993153 -3.972660 
463 1.993623 -3.974534 
464 1.992810 -3.971292 
465 1.993013 -3.972101 
466 1.991936 -3.967809 
467 1.991485 -3.966013 
468 1.991379 -3.965592 
469 1.990862 -3.963532 
470 1.990846 -3.963468 
471 1.990197 -3.960883 
472 1.989836 -3.959446 
473 1.991124 -3.964574 
474 1.990915 -3.963742 
475 1.990627 -3.962597 
476 1.990178 -3.960810 
477 1.988840 -3.955486 
478 1.988948 -3.955916 
479 1.989159 -3.956752 
480 1.988604 -3.954545 
481 1.987745 -3.951130 
482 1.986414 -3.945839 
483 1.986903 -3.947783 
484 1.986503 -3.946193 
485 1.984200 -3.937048 
486 1.980551 -3.922583 
487 1.976491 -3.906516 
488 1.972958 -3.892562 
489 1.966022 -3.865243 
490 1.961912 -3.849098 
491 1.960514 -3.843613 
492 1.958263 -3.834794 
493 1.957104 -3.830256 
494 1.953102 -3.814608 
495 1.952830 -3.813546 
496 1.954127 -3.818612 
497 1.951700 -3.809135 
498 1.951746 -3.809312 
499 1.948834 -3.797956 
500 1.947940 -3.794472 
